SEMESTRE,MAT_ALU,COD_DISC,NOTA,FALTAS,STATUS,
6,4057,3,10,0,R,
2,4058,12,7,13,R,
5,4059,16,9,4,R,
7,4060,16,4,14,R,
7,4061,15,10,2,R,
3,4062,12,9,3,R,
5,4063,9,9,3,R,
5,4064,16,6,11,R,
3,4065,24,5,12,R,
3,4066,8,0,12,R,
1,4067,6,10,2,R,
3,4068,11,7,15,R,
5,4069,8,10,7,R,
3,4070,20,5,10,R,
5,4071,6,6,5,R,
6,4072,17,5,6,R,
6,4073,4,8,6,R,
6,4074,21,4,0,R,
4,4075,7,3,6,R,
2,4076,10,7,4,R,
7,4077,7,5,16,R,
8,4078,7,10,5,R,
3,4079,5,8,13,R,
6,4080,3,5,14,R,
6,4081,12,2,15,R,
6,4082,19,1,16,R,
3,4083,17,2,10,R,
4,4084,13,9,17,R,
3,4085,23,4,7,R,
3,4086,24,6,8,R,
4,4087,6,0,15,R,
4,4088,11,1,16,R,
3,4089,14,4,15,R,
4,4090,8,4,16,R,
4,4091,17,4,3,R,
8,4092,14,0,4,R,
5,4093,2,6,16,R,
2,4094,13,4,7,R,
8,4095,15,1,5,R,
2,4096,24,2,3,R,
6,4097,6,3,3,R,
5,4098,14,4,18,R,
5,4099,16,4,8,R,
5,4100,3,9,5,R,
3,4101,12,10,19,R,
8,4102,16,10,7,R,
5,4103,5,8,1,R,
1,4104,4,1,17,R,
2,4105,11,3,11,R,
5,4106,13,8,4,R,
3,4107,2,2,0,R,
6,4108,4,10,5,R,
4,4109,21,6,3,R,
5,4110,19,3,16,R,
3,4111,11,8,7,R,
6,4112,6,0,11,R,
8,4113,3,3,18,R,
2,4114,21,8,15,R,
2,4115,22,0,2,R,
2,4116,14,6,9,R,
1,4117,11,8,2,R,
2,4118,11,8,17,R,
7,4119,3,6,16,R,
6,4120,7,1,19,R,
3,4121,2,8,10,R,
1,4122,24,5,10,R,
4,4123,16,0,17,R,
8,4124,12,3,20,R,
3,4125,14,9,3,R,
4,4126,6,3,0,R,
5,4127,14,9,12,R,
3,4128,13,7,10,R,
5,4129,19,4,12,R,
2,4130,24,10,17,R,
5,4131,21,4,6,R,
1,4132,5,9,13,R,
8,4133,17,2,11,R,
2,4134,15,5,20,R,
6,4135,19,4,20,R,
5,4136,18,7,3,R,
4,4137,23,9,9,R,
5,4138,23,9,20,R,
7,4139,24,3,10,R,
6,4140,15,2,19,R,
5,4141,11,7,2,R,
1,4142,4,6,4,R,
8,4143,16,4,11,R,
5,4144,23,2,12,R,
8,4145,5,0,11,R,
6,4146,1,0,2,R,
4,4147,1,3,18,R,
3,4148,14,6,3,R,
5,4149,10,1,12,R,
7,4150,7,1,6,R,
1,4151,24,0,0,R,
7,4152,5,2,10,R,
7,4153,13,8,4,R,
4,4154,23,7,7,R,
3,4155,5,2,14,R,
2,4156,5,5,19,R,
1,4157,9,3,6,R,
7,4158,2,4,4,R,
7,4159,6,10,1,R,
4,4160,16,3,19,R,
3,4161,9,7,0,R,
1,4162,16,4,19,R,
5,4163,6,2,8,R,
4,4164,16,7,19,R,
6,4165,15,6,17,R,
1,4166,19,4,16,R,
3,4167,18,3,18,R,
2,4168,23,1,5,R,
7,4169,2,8,8,R,
5,4170,21,0,16,R,
4,4171,24,1,15,R,
1,4172,5,8,6,R,
3,4173,10,2,14,R,
6,4174,24,10,18,R,
4,4175,14,8,3,R,
5,4176,15,2,5,R,
6,4177,19,6,13,R,
4,4178,13,7,11,R,
5,4179,16,7,16,R,
7,4180,23,3,10,R,
7,4181,12,3,4,R,
2,4182,10,4,20,R,
5,4183,9,9,1,R,
8,4184,20,7,7,R,
7,4185,22,6,0,R,
8,4186,19,5,12,R,
3,4187,4,2,6,R,
7,4188,15,7,0,R,
3,4189,1,5,14,R,
1,4190,9,2,5,R,
6,4191,7,6,2,R,
5,4192,18,5,18,R,
5,4193,2,4,2,R,
5,4194,4,8,20,R,
8,4195,24,10,3,R,
7,4196,4,5,0,R,
8,4197,18,3,17,R,
2,4198,18,2,20,R,
3,4199,2,1,3,R,
8,4200,6,8,18,R,
2,4201,3,10,13,R,
5,4202,6,6,12,R,
3,4203,12,10,10,R,
3,4204,6,6,13,R,
6,4205,19,1,14,R,
5,4206,7,0,0,R,
2,4207,18,6,13,R,
8,4208,14,1,20,R,
3,4209,5,6,4,R,
4,4210,20,2,5,R,
3,4211,11,9,3,R,
2,4212,24,4,2,R,
3,4213,8,4,7,R,
8,4214,2,0,7,R,
4,4215,14,4,17,R,
3,4216,8,3,17,R,
6,4217,20,7,6,R,
5,4218,4,4,12,R,
4,4219,7,5,17,R,
4,4220,13,7,20,R,
4,4221,10,3,13,R,
2,4222,14,10,11,R,
6,4223,19,10,3,R,
6,4224,3,1,13,R,
6,4225,21,7,16,R,
6,4226,16,1,2,R,
8,4227,22,2,5,R,
6,4228,6,3,5,R,
5,4229,16,7,1,R,
6,4230,20,10,10,R,
6,4231,20,6,9,R,
6,4232,9,2,4,R,
5,4233,17,2,12,R,
5,4234,10,5,9,R,
7,4235,18,2,20,R,
8,4236,14,7,9,R,
5,4237,20,3,1,R,
2,4238,7,4,4,R,
6,4239,21,2,10,R,
4,4240,1,7,5,R,
2,4241,8,7,0,R,
8,4242,2,5,16,R,
1,4243,20,7,1,R,
5,4244,2,5,5,R,
5,4245,1,5,18,R,
1,4246,22,4,19,R,
2,4247,17,0,15,R,
6,4248,7,10,16,R,
4,4249,2,6,9,R,
2,4250,17,8,14,R,
3,4251,2,10,2,R,
5,4252,16,7,11,R,
1,4253,10,4,16,R,
6,4254,23,10,9,R,
4,4255,16,1,2,R,
7,4256,17,4,10,R,
1,4257,15,1,11,R,
5,4258,7,6,15,R,
5,4259,5,6,1,R,
3,4260,9,5,10,R,
4,4261,23,1,19,R,
8,4262,7,2,16,R,
8,4263,5,10,7,R,
1,4264,4,7,11,R,
5,4265,8,0,7,R,
6,4266,10,4,19,R,
1,4267,11,1,4,R,
8,4268,14,2,16,R,
7,4269,19,5,18,R,
3,4270,5,7,7,R,
4,4271,13,10,16,R,
8,4272,15,2,7,R,
8,4273,18,5,15,R,
4,4274,3,8,9,R,
3,4275,11,10,8,R,
3,4276,15,10,15,R,
2,4277,13,10,5,R,
1,4278,3,8,10,R,
5,4279,24,0,19,R,
4,4280,12,4,2,R,
6,4281,9,5,18,R,
7,4282,12,5,20,R,
8,4283,18,0,0,R,
1,4284,8,3,8,R,
3,4285,17,1,12,R,
4,4286,5,4,8,R,
1,4287,9,4,7,R,
5,4288,7,7,15,R,
6,4289,3,3,20,R,
4,4290,14,5,1,R,
4,4291,2,10,0,R,
4,4292,19,6,7,R,
2,4293,23,6,17,R,
7,4294,18,6,11,R,
2,4295,11,6,3,R,
4,4296,15,3,7,R,
4,4297,22,0,3,R,
4,4298,16,6,11,R,
5,4299,18,10,14,R,
4,4300,15,4,10,R,
7,4301,9,9,8,R,
5,4302,17,5,12,R,
6,4303,5,8,4,R,
7,4304,20,9,8,R,
3,4305,4,7,3,R,
8,4306,19,0,19,R,
2,4307,16,0,14,R,
6,4308,18,7,4,R,
5,4309,1,4,4,R,
8,4310,16,5,0,R,
4,4311,9,9,20,R,
6,4312,14,10,15,R,
3,4313,9,3,4,R,
2,4314,14,9,18,R,
5,4315,2,7,15,R,
6,4316,17,5,3,R,
1,4317,22,9,0,R,
3,4318,24,5,4,R,
4,4319,6,10,9,R,
5,4320,8,7,0,R,
7,4321,18,2,12,R,
8,4322,22,5,7,R,
3,4323,20,6,14,R,
1,4324,6,7,3,R,
2,4325,17,1,19,R,
2,4326,18,9,10,R,
4,4327,10,2,1,R,
8,4328,4,6,8,R,
1,4329,5,9,13,R,
8,4330,16,9,8,R,
5,4331,17,8,8,R,
2,4332,16,7,0,R,
2,4333,14,0,2,R,
1,4334,8,3,4,R,
7,4335,3,9,7,R,
5,4336,22,6,20,R,
5,4337,9,8,9,R,
3,4338,19,7,14,R,
5,4339,16,10,16,R,
3,4340,1,6,8,R,
5,4341,10,7,1,R,
8,4342,12,9,2,R,
3,4343,11,1,10,R,
7,4344,1,8,11,R,
3,4345,3,7,0,R,
4,4346,4,4,1,R,
6,4347,21,10,3,R,
2,4348,4,9,17,R,
5,4349,11,7,17,R,
5,4350,23,10,16,R,
5,4351,14,3,20,R,
7,4352,17,0,7,R,
8,4353,21,0,10,R,
6,4354,8,9,18,R,
8,4355,4,9,5,R,
4,4356,14,1,7,R,
8,4357,18,4,13,R,
7,4358,3,7,18,R,
1,4359,21,5,8,R,
8,4360,16,0,7,R,
1,4361,17,8,4,R,
2,4362,7,10,2,R,
6,4363,2,4,12,R,
4,4364,12,3,20,R,
8,4365,17,6,16,R,
2,4366,2,9,10,R,
6,4367,10,0,9,R,
8,4368,13,1,17,R,
7,4369,18,8,18,R,
8,4370,14,9,19,R,
4,4371,23,6,18,R,
5,4372,18,9,15,R,
5,4373,7,3,9,R,
8,4374,10,4,13,R,
2,4375,16,9,9,R,
7,4376,19,10,13,R,
2,4377,15,5,8,R,
4,4378,3,10,5,R,
2,4379,10,8,4,R,
1,4380,16,1,13,R,
6,4381,13,9,10,R,
7,4382,3,1,13,R,
6,4383,21,1,6,R,
5,4384,14,4,14,R,
5,4385,23,8,6,R,
5,4386,7,0,1,R,
1,4387,8,1,9,R,
8,4388,19,5,18,R,
4,4389,2,7,15,R,
7,4390,17,3,14,R,
6,4391,15,6,7,R,
3,4392,6,1,13,R,
1,4393,19,5,10,R,
3,4394,10,9,17,R,
2,4395,22,8,0,R,
6,4396,2,0,7,R,
6,4397,16,4,18,R,
3,4398,6,6,17,R,
3,4399,17,9,9,R,
3,4400,19,6,0,R,
4,4401,22,5,4,R,
5,4402,6,5,0,R,
8,4403,9,10,18,R,
4,4404,10,8,1,R,
5,4405,20,8,3,R,
8,4406,1,0,7,R,
3,4407,15,7,6,R,
8,4408,11,4,2,R,
4,4409,21,9,18,R,
3,4410,20,8,18,R,
2,4411,10,3,19,R,
1,4412,22,5,20,R,
8,4413,11,5,10,R,
3,4414,16,1,10,R,
3,4415,3,7,0,R,
7,4416,16,5,1,R,
7,4417,16,1,1,R,
7,4418,14,2,11,R,
7,4419,3,9,5,R,
3,4420,18,6,2,R,
8,4421,2,6,6,R,
2,4422,22,9,17,R,
7,4423,15,3,15,R,
5,4424,15,2,15,R,
1,4425,1,8,4,R,
4,4426,16,9,12,R,
4,4427,1,0,14,R,
5,4428,5,2,1,R,
3,4429,24,9,19,R,
5,4430,23,2,6,R,
5,4431,23,2,14,R,
1,4432,23,9,17,R,
8,4433,11,7,13,R,
2,4434,18,8,17,R,
8,4435,8,9,1,R,
3,4436,24,4,8,R,
7,4437,3,10,15,R,
7,4438,7,10,10,R,
2,4439,14,6,19,R,
7,4440,3,1,9,R,
8,4441,19,3,20,R,
2,4442,23,8,13,R,
6,4443,4,4,16,R,
6,4444,8,9,14,R,
7,4445,21,10,5,R,
1,4446,8,2,9,R,
5,4447,21,8,20,R,
7,4448,22,3,6,R,
4,4449,22,9,9,R,
2,4450,18,5,14,R,
3,4451,22,7,12,R,
4,4452,19,2,4,R,
3,4453,20,7,6,R,
7,4454,6,8,14,R,
8,4455,1,3,8,R,
7,4456,9,8,10,R,
5,4457,13,9,13,R,
8,4458,18,4,13,R,
8,4459,24,8,18,R,
1,4460,21,8,12,R,
2,4461,21,10,10,R,
1,4462,21,6,19,R,
6,4463,3,7,11,R,
1,4464,21,6,0,R,
1,4465,4,4,7,R,
8,4466,4,2,13,R,
8,4467,12,1,0,R,
4,4468,11,6,4,R,
1,4469,8,8,17,R,
1,4470,22,3,14,R,
2,4471,9,2,2,R,
5,4472,11,2,0,R,
2,4473,20,1,20,R,
4,4474,11,7,16,R,
2,4475,7,0,5,R,
8,4476,8,7,20,R,
4,4477,14,8,20,R,
2,4478,24,1,12,R,
4,4479,19,10,11,R,
1,4480,13,0,14,R,
5,4481,22,8,19,R,
3,4482,13,10,5,R,
8,4483,14,2,14,R,
4,4484,18,9,9,R,
2,4485,10,9,18,R,
8,4486,20,2,9,R,
8,4487,11,1,16,R,
8,4488,22,0,4,R,
6,4489,18,9,0,R,
5,4490,12,10,20,R,
1,4491,21,8,11,R,
7,4492,10,7,13,R,
6,4493,2,9,14,R,
1,4494,12,2,11,R,
1,4495,10,2,5,R,
1,4496,19,2,13,R,
5,4497,3,3,10,R,
8,4498,19,4,6,R,
1,4499,12,2,18,R,
3,4500,17,3,10,R,
8,4501,14,0,9,R,
2,4502,7,10,5,R,
7,4503,4,3,12,R,
3,4504,20,4,16,R,
3,4505,2,10,6,R,
6,4506,21,5,1,R,
7,4507,22,5,17,R,
4,4508,13,7,6,R,
6,4509,24,3,8,R,
3,4510,24,6,10,R,
6,4511,9,9,0,R,
7,4512,22,2,1,R,
4,4513,6,9,9,R,
6,4514,1,0,3,R,
8,4515,6,8,18,R,
2,4516,1,3,4,R,
6,4517,24,7,7,R,
8,4518,8,10,1,R,
3,4519,1,0,15,R,
8,4520,15,2,4,R,
2,4521,18,6,9,R,
7,4522,2,9,12,R,
7,4523,13,6,8,R,
5,4524,16,5,11,R,
8,4525,11,1,9,R,
6,4526,16,4,9,R,
5,4527,5,8,8,R,
4,4528,19,6,14,R,
1,4529,11,7,12,R,
4,4530,15,1,20,R,
4,4531,12,3,18,R,
8,4532,1,6,3,R,
4,4533,3,3,6,R,
2,4534,9,2,8,R,
4,4535,11,1,13,R,
5,4536,12,8,18,R,
4,4537,24,10,17,R,
5,4538,3,8,6,R,
5,4539,3,6,4,R,
8,4540,14,3,13,R,
7,4541,1,2,19,R,
8,4542,21,8,15,R,
4,4543,18,9,0,R,
4,4544,23,2,13,R,
3,4545,16,10,1,R,
3,4546,10,8,8,R,
4,4547,22,2,6,R,
6,4548,20,1,10,R,
7,4549,16,9,16,R,
5,4550,10,2,13,R,
2,4551,10,4,16,R,
1,4552,15,7,4,R,
7,4553,8,7,7,R,
4,4554,19,5,16,R,
4,4555,6,0,18,R,
1,4556,18,10,0,R,
6,4557,1,9,11,R,
3,4558,2,3,1,R,
8,4559,18,9,5,R,
7,4560,5,7,2,R,
1,4561,22,5,1,R,
5,4562,11,5,3,R,
1,4563,12,3,14,R,
5,4564,18,3,8,R,
4,4565,7,6,16,R,
1,4566,11,5,4,R,
2,4567,10,7,2,R,
7,4568,13,10,17,R,
7,4569,11,7,10,R,
8,4570,15,8,2,R,
7,4571,11,2,4,R,
3,4572,19,6,20,R,
4,4573,5,2,16,R,
5,4574,11,4,5,R,
1,4575,21,8,6,R,
7,4576,3,9,19,R,
1,4577,19,5,20,R,
3,4578,11,3,15,R,
5,4579,20,6,12,R,
3,4580,3,0,12,R,
6,4581,14,0,1,R,
1,4582,21,3,20,R,
1,4583,6,8,0,R,
5,4584,19,0,1,R,
8,4585,15,10,6,R,
3,4586,8,10,9,R,
6,4587,22,9,12,R,
6,4588,23,2,10,R,
5,4589,1,7,6,R,
7,4590,16,3,7,R,
4,4591,19,5,9,R,
4,4592,13,2,10,R,
2,4593,20,9,20,R,
1,4594,11,1,18,R,
2,4595,15,8,3,R,
5,4596,19,6,11,R,
1,4597,9,2,3,R,
4,4598,24,1,0,R,
8,4599,18,9,4,R,
8,4600,4,1,7,R,
2,4601,2,0,20,R,
1,4602,16,4,0,R,
6,4603,10,6,11,R,
2,4604,23,7,20,R,
6,4605,12,8,11,R,
2,4606,4,1,18,R,
4,4607,23,0,11,R,
8,4608,5,9,0,R,
6,4609,22,6,5,R,
4,4610,10,6,6,R,
7,4611,15,8,3,R,
6,4612,10,3,5,R,
8,4613,7,4,11,R,
2,4614,10,3,1,R,
7,4615,16,6,5,R,
2,4616,14,5,16,R,
5,4617,4,1,10,R,
5,4618,12,8,1,R,
4,4619,19,1,18,R,
2,4620,21,1,14,R,
5,4621,3,1,3,R,
2,4622,24,2,1,R,
7,4623,20,0,7,R,
5,4624,15,8,6,R,
4,4625,13,6,6,R,
5,4626,15,7,16,R,
2,4627,21,2,5,R,
3,4628,14,1,19,R,
1,4629,1,8,14,R,
3,4630,22,4,20,R,
6,4631,13,4,0,R,
2,4632,7,7,8,R,
6,4633,3,7,11,R,
7,4634,6,10,15,R,
7,4635,16,0,16,R,
4,4636,13,1,17,R,
2,4637,16,7,8,R,
6,4638,13,1,11,R,
3,4639,4,7,18,R,
6,4640,6,0,15,R,
6,4641,9,3,17,R,
1,4642,12,10,14,R,
6,4643,19,5,10,R,
4,4644,24,0,10,R,
6,4645,16,8,13,R,
1,4646,21,9,18,R,
2,4647,5,10,19,R,
3,4648,1,3,19,R,
5,4649,2,6,1,R,
4,4650,19,2,16,R,
6,4651,12,1,16,R,
7,4652,1,3,19,R,
1,4653,9,0,12,R,
4,4654,7,9,10,R,
3,4655,7,6,16,R,
2,4656,13,7,3,R,
1,4657,8,6,15,R,
7,4658,19,5,7,R,
4,4659,7,7,19,R,
8,4660,10,2,12,R,
4,4661,19,5,15,R,
4,4662,5,8,3,R,
4,4663,1,0,19,R,
4,4664,9,0,5,R,
2,4665,22,6,9,R,
2,4666,14,5,6,R,
4,4667,1,3,14,R,
2,4668,2,5,5,R,
8,4669,6,6,6,R,
6,4670,18,5,11,R,
3,4671,10,9,17,R,
5,4672,23,3,5,R,
6,4673,1,4,10,R,
7,4674,8,2,13,R,
7,4675,10,6,2,R,
3,4676,19,1,12,R,
3,4677,10,4,3,R,
4,4678,14,6,7,R,
8,4679,7,6,14,R,
5,4680,3,0,19,R,
1,4681,10,2,13,R,
8,4682,24,3,12,R,
8,4683,14,9,1,R,
3,4684,8,2,6,R,
4,4685,20,0,18,R,
5,4686,9,4,20,R,
8,4687,23,5,16,R,
4,4688,16,5,8,R,
2,4689,1,4,20,R,
2,4690,15,6,11,R,
8,4691,21,2,15,R,
4,4692,15,3,14,R,
8,4693,15,5,17,R,
4,4694,24,4,11,R,
2,4695,3,1,8,R,
8,4696,17,9,10,R,
1,4697,24,0,16,R,
6,4698,9,2,5,R,
8,4699,23,9,0,R,
5,4700,3,1,10,R,
8,4701,7,6,10,R,
4,4702,6,8,7,R,
7,4703,19,6,13,R,
3,4704,3,0,3,R,
3,4705,2,1,2,R,
8,4706,16,1,9,R,
6,4707,24,3,19,R,
5,4708,11,1,2,R,
2,4709,12,3,8,R,
5,4710,17,7,9,R,
3,4711,1,2,18,R,
3,4712,5,8,16,R,
7,4713,15,3,20,R,
7,4714,16,3,6,R,
4,4715,1,1,12,R,
4,4716,9,3,1,R,
5,4717,13,3,16,R,
6,4718,21,4,14,R,
7,4719,22,5,20,R,
6,4720,9,10,9,R,
8,4721,13,0,16,R,
3,4722,16,6,15,R,
4,4723,22,7,20,R,
3,4724,22,0,9,R,
2,4725,20,2,17,R,
3,4726,10,5,10,R,
5,4727,11,9,12,R,
5,4728,13,4,11,R,
6,4729,22,3,5,R,
7,4730,6,5,11,R,
3,4731,19,0,15,R,
5,4732,8,7,16,R,
3,4733,7,1,4,R,
6,4734,12,9,14,R,
4,4735,6,4,19,R,
4,4736,9,4,6,R,
2,4737,15,2,1,R,
8,4738,15,9,4,R,
6,4739,20,1,6,R,
6,4740,19,7,1,R,
1,4741,17,9,20,R,
6,4742,23,3,1,R,
4,4743,9,0,5,R,
7,4744,8,0,8,R,
3,4745,23,2,7,R,
7,4746,5,9,6,R,
5,4747,20,6,8,R,
4,4748,23,10,9,R,
5,4749,4,2,4,R,
2,4750,8,9,19,R,
1,4751,15,8,5,R,
7,4752,11,8,6,R,
4,4753,9,5,8,R,
2,4754,9,0,11,R,
6,4755,23,1,11,R,
7,4756,16,8,15,R,
3,4757,23,1,19,R,
4,4758,9,9,14,R,
1,4759,2,1,4,R,
7,4760,6,6,13,R,
5,4761,24,10,5,R,
2,4762,6,0,19,R,
6,4763,19,0,8,R,
3,4764,20,7,9,R,
7,4765,24,6,11,R,
3,4766,17,5,14,R,
7,4767,2,3,20,R,
8,4768,7,6,6,R,
6,4769,8,2,10,R,
8,4770,20,5,6,R,
6,4771,2,6,11,R,
3,4772,10,7,9,R,
6,4773,15,9,18,R,
6,4774,13,3,6,R,
4,4775,19,5,13,R,
5,4776,11,3,12,R,
6,4777,5,8,20,R,
8,4778,19,2,15,R,
2,4779,10,4,12,R,
7,4780,6,0,7,R,
4,4781,3,1,20,R,
2,4782,16,2,13,R,
5,4783,1,0,8,R,
5,4784,6,9,17,R,
8,4785,22,3,10,R,
2,4786,14,1,19,R,
8,4787,1,2,18,R,
7,4788,6,2,18,R,
8,4789,7,1,5,R,
1,4790,9,4,4,R,
8,4791,9,3,15,R,
6,4792,10,0,3,R,
8,4793,12,3,15,R,
5,4794,23,6,12,R,
4,4795,1,10,11,R,
2,4796,22,5,3,R,
2,4797,7,3,15,R,
1,4798,17,10,16,R,
3,4799,2,1,3,R,
5,4800,18,5,13,R,
2,4801,11,2,3,R,
1,4802,19,1,6,R,
7,4803,15,4,7,R,
3,4804,11,9,12,R,
8,4805,3,6,6,R,
2,4806,24,6,3,R,
4,4807,18,3,16,R,
8,4808,8,4,4,R,
5,4809,19,5,16,R,
3,4810,18,10,6,R,
5,4811,10,5,13,R,
4,4812,2,9,15,R,
5,4813,12,5,19,R,
5,4814,19,1,20,R,
7,4815,3,4,14,R,
2,4816,5,6,8,R,
5,4817,12,1,6,R,
7,4818,18,7,15,R,
1,4819,21,4,7,R,
6,4820,16,7,10,R,
8,4821,21,1,8,R,
5,4822,10,8,7,R,
1,4823,23,9,11,R,
6,4824,20,0,14,R,
8,4825,20,0,11,R,
8,4826,13,10,20,R,
8,4827,15,4,13,R,
5,4828,20,5,14,R,
5,4829,12,1,17,R,
2,4830,9,5,20,R,
8,4831,18,9,13,R,
5,4832,24,5,17,R,
6,4833,15,4,15,R,
6,4834,9,2,7,R,
6,4835,10,2,18,R,
4,4836,9,4,3,R,
1,4837,4,2,9,R,
1,4838,11,5,20,R,
5,4839,12,9,19,R,
5,4840,14,6,8,R,
5,4841,16,1,3,R,
6,4842,15,3,11,R,
1,4843,24,5,15,R,
6,4844,13,1,13,R,
5,4845,3,9,4,R,
8,4846,2,1,0,R,
2,4847,4,0,0,R,
2,4848,22,5,13,R,
2,4849,23,9,16,R,
1,4850,9,8,6,R,
4,4851,13,6,18,R,
7,4852,13,5,20,R,
3,4853,19,1,5,R,
2,4854,24,7,3,R,
8,4855,16,5,18,R,
8,4856,3,6,7,R,
1,4857,17,2,10,R,
3,4858,6,3,11,R,
7,4859,9,1,16,R,
5,4860,11,9,16,R,
8,4861,16,3,17,R,
5,4862,15,4,3,R,
5,4863,11,0,4,R,
1,4864,18,2,7,R,
6,4865,22,5,2,R,
2,4866,4,2,1,R,
3,4867,12,4,13,R,
8,4868,17,2,20,R,
5,4869,22,9,11,R,
2,4870,5,3,4,R,
2,4871,17,8,10,R,
8,4872,23,9,11,R,
7,4873,2,0,11,R,
2,4874,4,5,16,R,
8,4875,5,9,5,R,
5,4876,9,9,7,R,
7,4877,18,3,5,R,
1,4878,3,8,0,R,
4,4879,7,10,10,R,
6,4880,24,10,13,R,
1,4881,11,6,8,R,
5,4882,24,8,7,R,
5,4883,1,10,8,R,
4,4884,16,10,7,R,
5,4885,21,9,15,R,
4,4886,14,5,15,R,
1,4887,10,2,10,R,
8,4888,3,7,12,R,
2,4889,1,10,7,R,
6,4890,2,10,2,R,
1,4891,19,7,19,R,
8,4892,14,1,5,R,
5,4893,17,4,0,R,
3,4894,10,0,3,R,
1,4895,11,5,16,R,
1,4896,15,7,20,R,
1,4897,15,10,12,R,
5,4898,19,4,3,R,
7,4899,24,2,12,R,
6,4900,21,8,12,R,
7,4901,12,2,5,R,
7,4902,8,1,9,R,
3,4903,14,6,4,R,
2,4904,21,8,3,R,
7,4905,18,7,19,R,
6,4906,4,7,16,R,
5,4907,11,0,11,R,
2,4908,11,8,8,R,
5,4909,11,9,19,R,
1,4910,11,4,11,R,
4,4911,9,0,17,R,
5,4912,11,9,20,R,
4,4913,3,3,18,R,
6,4914,10,9,9,R,
7,4915,4,7,16,R,
8,4916,13,7,20,R,
4,4917,19,5,15,R,
6,4918,24,3,18,R,
2,4919,13,1,18,R,
4,4920,21,6,12,R,
5,4921,20,0,17,R,
6,4922,2,6,0,R,
7,4923,16,4,9,R,
7,4924,11,2,17,R,
5,4925,24,3,18,R,
3,4926,16,5,13,R,
3,4927,16,1,7,R,
7,4928,22,0,9,R,
2,4929,16,0,13,R,
2,4930,1,0,0,R,
4,4931,8,7,1,R,
4,4932,14,1,16,R,
6,4933,12,4,4,R,
2,4934,9,8,17,R,
4,4935,15,4,13,R,
6,4936,3,6,12,R,
3,4937,21,7,0,R,
5,4938,2,3,0,R,
6,4939,21,5,3,R,
7,4940,12,0,1,R,
5,4941,7,10,15,R,
2,4942,9,1,15,R,
5,4943,5,9,5,R,
7,4944,6,2,3,R,
3,4945,24,8,5,R,
8,4946,17,3,17,R,
5,4947,2,8,19,R,
4,4948,1,5,14,R,
3,4949,3,1,1,R,
5,4950,1,1,19,R,
8,4951,18,1,12,R,
8,4952,22,10,6,R,
1,4953,14,8,0,R,
6,4954,8,1,9,R,
7,4955,23,0,15,R,
7,4956,18,4,9,R,
6,4957,2,7,18,R,
5,4958,1,8,11,R,
7,4959,23,9,11,R,
7,4960,4,9,11,R,
7,4961,22,0,9,R,
7,4962,24,0,16,R,
4,4963,10,10,18,R,
2,4964,1,0,15,R,
5,4965,9,7,0,R,
5,4966,13,10,14,R,
6,4967,19,0,15,R,
6,4968,3,4,5,R,
8,4969,14,4,1,R,
2,4970,14,0,1,R,
4,4971,18,1,3,R,
4,4972,1,6,6,R,
7,4973,23,9,15,R,
2,4974,1,3,9,R,
4,4975,9,8,12,R,
4,4976,6,9,8,R,
5,4977,11,6,7,R,
7,4978,14,0,11,R,
6,4979,2,5,2,R,
1,4980,17,8,0,R,
6,4981,16,3,13,R,
3,4982,20,6,15,R,
4,4983,10,9,12,R,
5,4984,15,9,8,R,
6,4985,21,4,5,R,
7,4986,23,2,20,R,
6,4987,13,10,20,R,
7,4988,8,9,17,R,
3,4989,4,8,20,R,
5,4990,6,1,13,R,
5,4991,20,8,10,R,
2,4992,17,10,2,R,
4,4993,22,5,10,R,
1,4994,15,9,18,R,
8,4995,3,6,9,R,
2,4996,17,5,8,R,
2,4997,17,2,17,R,
8,4998,4,1,15,R,
7,4999,6,5,7,R,
3,5000,3,2,18,R,
3,5001,21,10,18,R,
2,5002,3,7,11,R,
3,5003,22,1,12,R,
6,5004,22,0,15,R,
1,5005,18,7,13,R,
4,5006,3,5,10,R,
5,5007,17,8,17,R,
1,5008,10,10,3,R,
1,5009,15,9,7,R,
7,5010,1,7,9,R,
3,5011,10,5,10,R,
1,5012,1,2,9,R,
5,5013,3,5,19,R,
8,5014,3,2,9,R,
2,5015,24,10,20,R,
1,5016,5,4,14,R,
5,5017,7,6,15,R,
6,5018,23,5,8,R,
3,5019,12,1,20,R,
3,5020,9,4,7,R,
7,5021,8,1,1,R,
8,5022,20,9,19,R,
6,5023,7,3,11,R,
6,5024,24,6,12,R,
3,5025,6,0,19,R,
8,5026,16,8,6,R,
5,5027,9,8,20,R,
7,5028,7,9,12,R,
8,5029,14,1,14,R,
4,5030,4,6,20,R,
1,5031,17,10,6,R,
4,5032,8,7,3,R,
1,5033,9,4,4,R,
1,5034,6,10,1,R,
5,5035,1,4,17,R,
6,5036,23,9,13,R,
7,5037,13,8,17,R,
3,5038,8,7,13,R,
8,5039,5,6,12,R,
1,5040,4,0,8,R,
1,5041,9,9,6,R,
4,5042,3,5,8,R,
4,5043,9,4,8,R,
7,5044,15,9,1,R,
5,5045,24,10,16,R,
6,5046,21,1,4,R,
8,5047,13,3,7,R,
7,5048,10,4,1,R,
6,5049,23,2,13,R,
1,5050,23,3,14,R,
1,5051,5,4,6,R,
8,5052,9,1,4,R,
4,5053,2,2,7,R,
